loc_key,date,cases_total,air_quality_Sulphur_dioxide,air_quality_gb-defra-index,air_quality_Ozone,air_quality_Carbon_Monoxide,air_quality_Nitrogen_dioxide,air_quality_PM10,air_quality_us-epa-index,air_quality_PM2.5,year,month,week,dow,is_weekend,is_monsoon,is_winter,is_summer,event_flag,cases_total_lag1,cases_total_lag7,cases_total_lag14,cases_total_rollmean_7,cases_total_rollmean_14
loc1,2020-09-22,25,34.80113345039355,9,36.4185671622931,0.6637076270636064,57.39906521307736,25.35393431421628,2,96.66335901444783,2020,9,39,1,0,1,0,0,0,46.0,36.0,36.0,31.857142857142858,31.857142857142858
loc2,2020-09-23,20,36.66422637363667,7,45.463547002035725,1.2718272927741432,24.31523955668081,21.923898267379514,3,35.094016009925596,2020,9,39,2,0,1,0,0,0,25.0,25.0,30.0,31.142857142857142,31.142857142857142
loc3,2020-09-24,23,26.942615812025995,2,51.765153490625096,0.9895051345545786,17.305467468320913,135.4170228466412,3,9.432709846051502,2020,9,39,3,0,1,0,0,0,20.0,33.0,32.0,29.714285714285715,30.5
loc3,2020-09-25,26,10.093001138154337,9,95.82573226995785,0.9796777794423635,57.79665604549423,30.378991743077442,3,12.124788095311466,2020,9,39,4,0,1,0,0,0,23.0,43.0,36.0,27.285714285714285,29.785714285714285
loc1,2020-09-26,24,14.108244902500093,7,95.08970375322787,1.939592936812012,74.48337088395161,112.36395474469462,2,37.791339513086875,2020,9,39,5,1,1,0,0,0,26.0,28.0,26.0,26.714285714285715,29.642857142857142
loc1,2020-09-27,31,17.523333535467998,1,61.86067309882664,1.0115984614878208,26.96959889940524,47.65707379321982,1,29.974115329901945,2020,9,39,6,1,1,0,0,0,24.0,23.0,32.0,27.857142857142858,29.571428571428573
loc1,2020-09-28,25,44.03571257964185,2,65.62798187770971,1.4494852027982668,64.32708058141512,106.61537066668318,3,7.067459622099933,2020,9,40,0,0,1,0,0,1,31.0,46.0,31.0,24.857142857142858,29.142857142857142
loc2,2020-09-29,29,37.55275364380468,5,76.9960545610624,0.501020989850452,47.63714001628739,68.77973324167638,1,82.9811115822725,2020,9,40,1,0,1,0,0,0,25.0,25.0,36.0,25.428571428571427,28.642857142857142
loc3,2020-09-30,30,36.53528455747013,2,90.02103425523048,0.5932290004070098,59.04392102982805,39.92602779191488,2,76.19717720717392,2020,9,40,2,0,1,0,0,0,29.0,20.0,25.0,26.857142857142858,29.0
loc3,2020-10-01,27,44.22417528557698,2,58.950305597777025,0.2763472422423099,52.10561685809659,34.61279611282312,1,92.99071366977854,2020,10,40,3,0,0,0,0,0,30.0,23.0,33.0,27.428571428571427,28.571428571428573
loc2,2020-10-02,33,36.00975141872116,5,38.941414869646074,0.9978053111310414,5.453092489871107,128.99692398906004,4,20.94829670966891,2020,10,40,4,0,0,0,0,0,27.0,26.0,43.0,28.428571428571427,27.857142857142858
loc1,2020-10-03,30,12.775778258871203,6,75.96274337446027,0.53233662676088,9.951172518868436,64.24854322245795,2,21.898186603313885,2020,10,40,5,1,0,0,0,0,33.0,24.0,28.0,29.285714285714285,28.0
loc1,2020-10-04,32,26.80974972356261,5,86.4254700549469,1.727644275668538,15.086194340395362,31.252385772234277,2,44.0073088342642,2020,10,40,6,1,0,0,0,0,30.0,31.0,23.0,29.428571428571427,28.642857142857142
loc1,2020-10-05,41,24.353930616788766,3,42.857631565017385,1.4619539277392983,32.70218669655257,78.46709538981055,2,88.29924870027901,2020,10,41,0,0,0,0,0,0,32.0,25.0,46.0,31.714285714285715,28.285714285714285
loc2,2020-10-06,35,35.74367864157038,4,49.00217393219204,1.7100290739364743,35.95367776145145,80.39515420880026,1,67.0404405863749,2020,10,41,1,0,0,0,0,1,41.0,29.0,25.0,32.57142857142857,29.0
loc2,2020-10-07,39,12.277079153033512,8,5.205666606577121,1.3903693303498967,73.11755512487801,69.21568100751395,4,75.91254439960603,2020,10,41,2,0,0,0,0,0,35.0,30.0,20.0,33.857142857142854,30.357142857142858
loc2,2020-10-08,30,49.76212330681531,7,89.87564731205859,0.3166249242123423,64.95977179096832,92.9767581040359,4,9.040431041958506,2020,10,41,3,0,0,0,0,0,39.0,27.0,23.0,34.285714285714285,30.857142857142858
loc3,2020-10-09,30,29.377413820415722,1,53.72876039830067,1.4413928664209883,14.127893925351307,101.04870781094718,3,17.795410072666407,2020,10,41,4,0,0,0,0,0,30.0,33.0,26.0,33.857142857142854,31.142857142857142
loc1,2020-10-10,23,14.405161149510999,5,31.1354969695223,0.338048640048477,34.39146109049217,37.49972478838848,3,71.29405439730297,2020,10,41,5,1,0,0,0,0,30.0,30.0,24.0,32.857142857142854,31.071428571428573
loc1,2020-10-11,19,33.043930705734596,1,39.623129048347245,0.647631783115485,69.92632398209199,59.17320842823948,2,61.59382122500743,2020,10,41,6,1,0,0,0,0,23.0,32.0,31.0,31.0,30.214285714285715
loc2,2020-10-12,43,36.10485061885053,8,14.720666675604427,1.7123250309666822,9.02074760731109,43.21204853820546,3,85.67191341886173,2020,10,42,0,0,0,0,0,0,19.0,41.0,25.0,31.285714285714285,31.5
loc1,2020-10-13,33,42.07976913794279,4,47.92120557473055,1.6421518934800927,35.033091710098304,36.368786758884546,4,44.5663952589801,2020,10,42,1,0,0,0,0,1,43.0,35.0,29.0,31.0,31.785714285714285
loc2,2020-10-14,32,8.554598137429576,8,79.21606814751254,1.1672191112111496,52.22179946136743,109.28477702980776,4,71.81025655044935,2020,10,42,2,0,0,0,0,0,33.0,39.0,30.0,30.0,31.928571428571427
loc1,2020-10-15,25,17.2577159858946,5,27.35113442271249,0.6143157180844981,42.46395152959206,135.5712213494774,1,80.16607323211835,2020,10,42,3,0,0,0,0,0,32.0,30.0,27.0,29.285714285714285,31.785714285714285
loc1,2020-10-16,41,6.5499490568268985,1,8.310724920013751,1.3553795796444041,10.110557550790649,44.09678562028786,1,41.992693652173536,2020,10,42,4,0,0,0,0,0,25.0,30.0,33.0,30.857142857142858,32.357142857142854
loc2,2020-10-17,30,16.542438292694477,7,64.55576035007233,0.764182605312548,29.999869811425597,99.91989394117032,3,59.23178962007207,2020,10,42,5,1,0,0,0,0,41.0,23.0,30.0,31.857142857142858,32.357142857142854
loc2,2020-10-18,33,30.99440592620354,8,99.56661436171488,1.7973341257832822,26.704394880979567,60.32017841821749,3,89.48886517406991,2020,10,42,6,1,0,0,0,0,30.0,19.0,32.0,33.857142857142854,32.42857142857143
loc2,2020-10-19,36,31.049890023855728,6,57.93888993919639,0.23776351025750847,25.929825969913608,105.84332278331442,2,18.182626093230816,2020,10,43,0,0,0,0,0,0,33.0,43.0,41.0,32.857142857142854,32.07142857142857
loc3,2020-10-20,24,43.98862787905863,1,57.818500550376285,0.8722883798129971,69.26071173626572,146.83652782749655,2,32.80608784982391,2020,10,43,1,0,0,0,0,0,36.0,33.0,35.0,31.571428571428573,31.285714285714285
loc3,2020-10-21,20,14.119016036664439,6,42.10251967549016,1.677601509870825,18.758475267706594,104.62603851784596,1,92.36118039222153,2020,10,43,2,0,0,0,0,0,24.0,32.0,39.0,29.857142857142858,29.928571428571427
loc1,2020-10-22,26,5.274777106620894,3,41.9429477997656,1.6043293684805546,37.152974290585355,64.9085228311379,4,61.08303206118692,2020,10,43,3,0,0,0,0,0,20.0,25.0,30.0,30.0,29.642857142857142
loc1,2020-10-23,29,20.527624270863203,4,82.54375459930051,0.5677935880189029,59.86820573533603,28.056926387143882,1,7.785660129372142,2020,10,43,4,0,0,0,0,0,26.0,41.0,30.0,28.285714285714285,29.571428571428573
loc2,2020-10-24,27,36.16105441553285,7,53.198173659049424,1.456029183487727,66.2402976657474,98.90146860439867,3,31.9746016763294,2020,10,43,5,1,0,0,0,0,29.0,30.0,23.0,27.857142857142858,29.857142857142858
loc2,2020-10-25,39,9.575755487010193,2,40.40927762783593,0.4320630404025777,43.41734816661825,115.83557054963666,1,24.79929639002474,2020,10,43,6,1,0,0,0,0,27.0,33.0,19.0,28.714285714285715,31.285714285714285
loc2,2020-10-26,42,7.6445961057108365,2,74.11433714607934,1.448770602066829,35.83043875935637,60.02560560512586,2,58.23722746820132,2020,10,44,0,0,0,0,0,0,39.0,36.0,43.0,29.571428571428573,31.214285714285715
loc1,2020-10-27,32,29.513905472640833,9,14.645171531895823,0.4260103981886394,41.8885949680569,100.41469065882264,2,90.47007772540321,2020,10,44,1,0,0,0,0,1,42.0,24.0,33.0,30.714285714285715,31.142857142857142
loc2,2020-10-28,29,44.2087569721571,4,95.74304290708592,0.682606462788028,5.9075477718812595,142.44785729401994,4,48.548697131554896,2020,10,44,2,0,0,0,0,0,32.0,20.0,32.0,32.0,30.928571428571427
loc3,2020-10-29,24,37.993971603554854,7,90.24642347971302,0.585102343206093,63.65484149055012,78.6084816667032,4,38.875100621741545,2020,10,44,3,0,0,0,0,0,29.0,26.0,25.0,31.714285714285715,30.857142857142858
loc2,2020-10-30,22,18.48175936976365,5,29.36544025360859,1.8812223738466287,22.667249012035608,11.123860786014427,2,41.970243894193544,2020,10,44,4,0,0,0,0,0,24.0,29.0,41.0,30.714285714285715,29.5
loc1,2020-10-31,33,31.86651945952244,3,55.04336975035032,1.1668561130350288,21.264562486563587,119.84727318205455,1,91.07471138417787,2020,10,44,5,1,0,0,0,0,22.0,27.0,30.0,31.571428571428573,29.714285714285715
loc2,2020-11-01,25,49.42096983890063,7,14.276158971262772,0.4602447986991419,6.17918977995698,133.28738999674152,1,5.676967548905903,2020,11,44,6,1,0,0,0,0,33.0,39.0,33.0,29.571428571428573,29.142857142857142
loc3,2020-11-02,30,13.177019561985679,7,56.44811035585624,1.439754024111034,15.692976196863945,143.94683725220176,4,48.562882952444774,2020,11,45,0,0,0,0,0,0,25.0,42.0,36.0,27.857142857142858,28.714285714285715
loc3,2020-11-03,32,46.251813990372604,9,42.67692817725647,0.1447965517212883,7.682712685284514,75.68386414869103,3,88.8062180526337,2020,11,45,1,0,0,0,0,0,30.0,32.0,24.0,27.857142857142858,29.285714285714285
loc2,2020-11-04,40,24.711036833792804,8,46.91553788054348,0.9896681861192657,30.22088574350353,43.65852790976194,1,71.51591085782056,2020,11,45,2,0,0,0,0,0,32.0,29.0,20.0,29.428571428571427,30.714285714285715
loc3,2020-11-05,27,30.413222065263,3,77.56907595385692,0.8441939635921178,58.329568026596334,71.23606895002541,4,19.018735114556236,2020,11,45,3,0,0,0,0,1,40.0,24.0,26.0,29.857142857142858,30.785714285714285
loc1,2020-11-06,31,24.365066283889732,9,60.70256167695231,1.6066328897983662,64.48437435175023,99.0595335480507,2,97.07443419909681,2020,11,45,4,0,0,0,0,0,27.0,22.0,29.0,31.142857142857142,30.928571428571427
loc3,2020-11-07,22,14.775771499008254,7,41.960806698012945,0.21248436902333098,18.125331048077214,148.29388318153582,3,63.560248113850946,2020,11,45,5,1,0,0,0,0,31.0,33.0,27.0,29.571428571428573,30.571428571428573
loc1,2020-11-08,29,19.787216356018003,3,78.91834572717468,1.2877623176491908,36.72116804480308,133.95207612396428,2,81.32828287307656,2020,11,45,6,1,0,0,0,0,22.0,25.0,39.0,30.142857142857142,29.857142857142858
loc2,2020-11-09,35,3.281339913772999,4,65.94794799310888,0.15353753584245247,52.65597647720362,102.92376014508307,4,96.66089718651394,2020,11,46,0,0,0,0,0,0,29.0,30.0,42.0,30.857142857142858,29.357142857142858
loc1,2020-11-10,33,11.717842823356918,9,88.97627208786389,0.4591975544985494,42.25528527092674,18.486280596994366,1,11.422633979597649,2020,11,46,1,0,0,0,0,0,35.0,32.0,32.0,31.0,29.428571428571427
loc1,2020-11-11,36,13.242830927285253,9,92.77746915595755,0.9584423980925163,68.67528473351045,98.08945706940086,1,75.07676999919222,2020,11,46,2,0,0,0,0,0,33.0,40.0,29.0,30.428571428571427,29.928571428571427
loc1,2020-11-12,30,22.045868126482006,8,25.914825700870992,1.8823899568823463,51.77616516372755,135.25957250778026,4,92.81120543841268,2020,11,46,3,0,0,0,0,0,36.0,27.0,24.0,30.857142857142858,30.357142857142858
loc3,2020-11-13,30,2.081174050025421,5,66.15116316000004,1.6243014212202813,52.8567918286789,26.119173190558836,4,82.42615826312083,2020,11,46,4,0,0,0,0,0,30.0,31.0,22.0,30.714285714285715,30.928571428571427
loc3,2020-11-14,30,18.145999122058853,4,40.42302951147759,0.7947537410950121,11.355301681112266,90.5107497504464,1,22.508129467537305,2020,11,46,5,1,0,0,0,0,30.0,22.0,33.0,31.857142857142858,30.714285714285715
loc2,2020-11-15,35,16.168645121833265,7,38.42539748325332,1.354377989209881,67.38441640102971,63.028403329490345,2,34.020838800683684,2020,11,46,6,1,0,0,0,0,30.0,29.0,25.0,32.714285714285715,31.428571428571427
loc2,2020-11-16,22,45.44307274111506,6,21.671680676125586,1.7093484476497354,29.663326185415528,84.57942160628635,4,78.65427267372296,2020,11,47,0,0,0,0,0,0,35.0,35.0,30.0,30.857142857142858,30.857142857142858
loc2,2020-11-17,31,7.630693113654569,1,59.80350838866029,1.5813224576605482,31.345830747501893,34.51075163126444,1,7.649831880890415,2020,11,47,1,0,0,0,0,0,22.0,33.0,32.0,30.571428571428573,30.785714285714285
loc1,2020-11-18,26,5.315311622938002,4,63.15283199616187,1.2174186120792683,73.0630664959255,105.1501348381051,2,88.87132430112804,2020,11,47,2,0,0,0,0,0,31.0,36.0,40.0,29.142857142857142,29.785714285714285
loc3,2020-11-19,25,4.566298105648828,9,8.791924717837873,0.609210144941243,77.02868167623926,30.061675766230582,3,21.873130476372307,2020,11,47,3,0,0,0,0,0,26.0,30.0,27.0,28.428571428571427,29.642857142857142
loc2,2020-11-20,28,1.0119440362814567,4,21.201089885848074,0.7961504166835378,36.25714788462618,68.2833469791583,3,36.22318130493345,2020,11,47,4,0,0,0,0,0,25.0,30.0,31.0,28.142857142857142,29.428571428571427
loc2,2020-11-21,29,26.753410546523508,5,44.047921214668996,0.10734376854310322,5.942390397490095,52.03162477845087,2,20.777258715553547,2020,11,47,5,1,0,0,0,0,28.0,30.0,22.0,28.0,29.928571428571427
loc1,2020-11-22,41,30.93607266053303,1,18.70021119939887,1.979574372880059,39.02805817758592,137.02314044486357,1,32.75499368848773,2020,11,47,6,1,0,0,0,0,29.0,35.0,29.0,28.857142857142858,30.785714285714285
loc2,2020-11-23,38,37.05443700499955,5,29.867088141839773,1.884886182912757,31.43602923772769,103.45570147435024,1,45.78317172091633,2020,11,48,0,0,0,0,0,0,41.0,22.0,35.0,31.142857142857142,31.0
loc2,2020-11-24,23,38.59553110406859,3,55.284536533099704,1.6255375548795852,33.11367077667114,97.38933914960454,4,71.90355823231515,2020,11,48,1,0,0,0,0,1,38.0,31.0,33.0,30.0,30.285714285714285
loc3,2020-11-25,39,23.71110395986403,9,95.00626696474336,1.1425117893618897,15.987053209791009,52.32605324944893,4,79.75832811546614,2020,11,48,2,0,0,0,0,0,23.0,26.0,36.0,31.857142857142858,30.5
loc1,2020-11-26,24,5.76701951656192,2,39.85144157694792,0.2641776658312729,72.9976201875716,106.55570900576348,3,42.75922421958921,2020,11,48,3,0,0,0,0,0,39.0,25.0,30.0,31.714285714285715,30.071428571428573
loc2,2020-11-27,29,30.760149204395503,5,86.31603020780264,0.33319035110912754,67.51797261963796,39.13183095360024,4,76.6677898211902,2020,11,48,4,0,0,0,0,0,24.0,28.0,30.0,31.857142857142858,30.0
loc2,2020-11-28,32,44.14359245365857,9,24.539994859762828,0.759929122022973,75.73902315836743,135.66475705207245,1,41.28917043376686,2020,11,48,5,1,0,0,0,0,29.0,29.0,30.0,32.285714285714285,30.142857142857142
loc2,2020-11-29,36,1.0632628186175053,5,96.19661092704798,1.4477134574287711,42.9343544142663,55.54808176918517,3,75.52898683373648,2020,11,48,6,1,0,0,0,0,32.0,41.0,35.0,31.571428571428573,30.214285714285715
loc2,2020-11-30,34,24.134157920906848,4,57.31532347978434,0.1574083052854899,18.457290886861678,58.085124557962864,1,35.391481645173414,2020,11,49,0,0,0,0,0,0,36.0,38.0,22.0,31.0,31.071428571428573
loc3,2020-12-01,31,35.04037036114621,5,82.57048134722386,1.0618663943699582,7.112692111473605,66.20465121294633,3,36.19810103153087,2020,12,49,1,0,0,1,0,0,34.0,23.0,31.0,32.142857142857146,31.071428571428573
loc1,2020-12-02,24,37.16370731147666,6,32.903058754321314,0.43951086612325196,17.456258511850567,18.890555724244635,1,70.10613079820102,2020,12,49,2,0,0,1,0,0,31.0,39.0,26.0,30.0,30.928571428571427
loc2,2020-12-03,30,24.519815437625713,8,42.18549549252935,1.4184180420295818,8.899508933361435,91.94085406243221,2,18.79006146348184,2020,12,49,3,0,0,1,0,0,24.0,24.0,25.0,30.857142857142858,31.285714285714285
loc3,2020-12-04,23,48.14419000435621,6,37.52549239067609,1.062784342973026,29.118299510133383,82.85119804512215,4,69.0171477682617,2020,12,49,4,0,0,1,0,0,30.0,29.0,28.0,30.0,30.928571428571427
loc1,2020-12-05,26,2.513823164903018,8,91.47073704499958,1.3342709723670787,52.97817518586792,10.582975330802695,1,73.96566888486616,2020,12,49,5,1,0,1,0,0,23.0,32.0,29.0,29.142857142857142,30.714285714285715
loc2,2020-12-06,27,30.751212622967053,5,9.021064582989908,1.552377005180018,12.306938113485188,20.065911857378232,2,24.366660178761837,2020,12,49,6,1,0,1,0,0,26.0,36.0,41.0,27.857142857142858,29.714285714285715
loc3,2020-12-07,37,20.163761138049182,5,29.366222759636933,1.471791161406213,64.54394348005225,22.05561655912548,4,97.22965565064597,2020,12,50,0,0,0,1,0,0,27.0,34.0,38.0,28.285714285714285,29.642857142857142
loc1,2020-12-08,26,33.68025782420043,5,12.471344353542701,1.4164791532073682,73.81310853693284,140.99759449358925,4,5.509421914299622,2020,12,50,1,0,0,1,0,0,37.0,31.0,23.0,27.571428571428573,29.857142857142858
loc2,2020-12-09,26,23.625130581937952,1,74.19417517482158,0.7076987031543274,74.03453839395048,133.24988108218963,4,92.95656437660284,2020,12,50,2,0,0,1,0,1,26.0,24.0,39.0,27.857142857142858,28.928571428571427
loc3,2020-12-10,23,15.534882427217976,7,12.513588961416364,0.7065057206104468,16.880529549178554,116.36678219423978,1,11.14969902905602,2020,12,50,3,0,0,1,0,0,26.0,30.0,24.0,26.857142857142858,28.857142857142858
loc2,2020-12-11,36,12.78140463215814,6,83.06355139447851,1.4815386787350673,62.89795950075421,47.848436345861685,4,43.318692396653844,2020,12,50,4,0,0,1,0,1,23.0,23.0,29.0,28.714285714285715,29.357142857142858
loc2,2020-12-12,19,10.696304484728389,8,38.246486245415795,0.31953137083712,75.65465118341251,23.061549584968567,3,30.04530618639663,2020,12,50,5,1,0,1,0,0,36.0,26.0,32.0,27.714285714285715,28.428571428571427
loc2,2020-12-13,35,17.066631797157054,7,50.83448385888699,0.8251076784070476,56.0206341355034,11.854685511315754,2,59.486007670401264,2020,12,50,6,1,0,1,0,1,19.0,27.0,36.0,28.857142857142858,28.357142857142858
loc3,2020-12-14,30,6.145265874871952,5,68.02644356342671,1.0332053602704947,71.18043061291425,101.49429528334852,4,35.238214309133554,2020,12,51,0,0,0,1,0,0,35.0,37.0,34.0,27.857142857142858,28.071428571428573
loc2,2020-12-15,30,48.23866996867037,5,52.32017344824201,0.5987447295188095,71.24288033768951,80.75523714420949,1,82.78119857192269,2020,12,51,1,0,0,1,0,0,30.0,26.0,31.0,28.428571428571427,28.0
loc3,2020-12-16,31,32.2613055637764,6,40.391154060403096,1.1881010101538318,41.13222815456961,104.7155549384716,2,42.990383305427514,2020,12,51,2,0,0,1,0,0,30.0,26.0,24.0,29.142857142857142,28.5
loc3,2020-12-17,38,30.47488976787227,7,15.363511266297543,1.1018359517962613,15.827693820957348,111.14422188906151,2,63.9557934014414,2020,12,51,3,0,0,1,0,0,31.0,23.0,30.0,31.285714285714285,29.071428571428573
loc1,2020-12-18,29,2.253582416177246,6,68.29043972826713,0.6695215069561757,5.556362664660989,97.00901813270723,3,22.023345764650667,2020,12,51,4,0,0,1,0,0,38.0,36.0,23.0,30.285714285714285,29.5
loc2,2020-12-19,20,3.604264787475617,4,28.058266858520835,1.6165345371436444,78.88253829785093,39.254136723587806,1,83.64174049092969,2020,12,51,5,1,0,1,0,0,29.0,19.0,26.0,30.428571428571427,29.071428571428573
loc1,2020-12-20,29,9.804826798268046,6,38.33722190896648,1.9410304772624842,28.568410062775598,121.79548763487789,4,21.616897885324228,2020,12,51,6,1,0,1,0,0,20.0,35.0,27.0,29.571428571428573,29.214285714285715
loc1,2020-12-21,43,8.221825267767969,6,31.01522775463983,1.1768780536829473,38.9038775090439,11.756160967952901,3,7.3155897842133335,2020,12,52,0,0,0,1,0,0,29.0,30.0,37.0,31.428571428571427,29.642857142857142
loc1,2020-12-22,25,8.532150248783424,2,38.59924091025211,0.9589663113724126,54.44365272782676,105.58304622932712,2,77.59204003503434,2020,12,52,1,0,0,1,0,0,43.0,30.0,26.0,30.714285714285715,29.571428571428573
loc1,2020-12-23,26,22.918332570279173,3,42.28639598474864,1.5115431324739237,67.18072847660693,99.24422237601645,2,14.03987505574961,2020,12,52,2,0,0,1,0,0,25.0,31.0,26.0,30.0,29.571428571428573
loc1,2020-12-24,21,14.540513612944078,9,68.56595312046177,1.3218503096111078,47.03964346325559,83.43479410589751,2,97.64917019486244,2020,12,52,3,0,0,1,0,0,26.0,38.0,23.0,27.571428571428573,29.428571428571427
loc3,2020-12-25,32,45.19083164116865,2,59.1434357579009,1.2990356431041212,46.040432410699125,37.09364470084691,2,5.001808184104775,2020,12,52,4,0,0,1,0,1,21.0,29.0,36.0,28.0,29.142857142857142
loc2,2020-12-26,23,37.89707591545581,4,66.95045239843242,1.117108666496953,34.98819801640086,127.54593888407437,3,56.61994768296913,2020,12,52,5,1,0,1,0,0,32.0,20.0,19.0,28.428571428571427,29.428571428571427
loc3,2020-12-27,42,31.06624056296916,2,21.53602966499642,0.15866173645011739,73.29084601005235,83.79675724151821,2,7.7865210085633025,2020,12,52,6,1,0,1,0,0,23.0,29.0,35.0,30.285714285714285,29.928571428571427
loc2,2020-12-28,22,22.113620553315563,8,82.87807993676321,1.1886605363639062,18.971228499774185,145.79905672627987,1,12.273687008487467,2020,12,53,0,0,0,1,0,0,42.0,43.0,30.0,27.285714285714285,29.357142857142858
loc2,2020-12-29,26,11.663222183956336,1,66.01986147078767,0.1825418703798668,30.7481361186513,139.72233750308666,3,29.690765808342114,2020,12,53,1,0,0,1,0,0,22.0,25.0,30.0,27.428571428571427,29.071428571428573
loc1,2020-12-30,41,7.714143690671703,5,89.65608189427455,1.8641175658293792,73.9824081355872,109.94510951864967,1,73.73673788847447,2020,12,53,2,0,0,1,0,0,26.0,26.0,31.0,29.571428571428573,29.785714285714285
loc2,2020-12-31,23,13.695843219286184,5,19.57616914535633,1.2776211830009778,45.34283312336469,71.51900491689055,2,23.965297259584226,2020,12,53,3,0,0,1,0,0,41.0,21.0,38.0,29.857142857142858,28.714285714285715
loc2,2021-01-01,39,33.70659483753725,8,34.34847274317713,1.2214713729510904,71.17124812130218,52.0723995018497,1,10.2810154774117,2021,1,53,4,0,0,1,0,0,23.0,32.0,29.0,30.857142857142858,29.428571428571427
loc2,2021-01-02,22,5.204151446475608,5,88.8068926811473,0.15297535127239842,76.76184057671857,73.230475948827,2,15.117164069595859,2021,1,53,5,1,0,1,0,0,39.0,23.0,20.0,30.714285714285715,29.571428571428573
loc2,2021-01-03,37,32.868107600948946,9,90.26814323099497,1.2856954402514518,44.395294756071344,134.21529787674456,3,70.90824924674281,2021,1,53,6,1,0,1,0,0,22.0,42.0,29.0,30.0,30.142857142857142
loc3,2021-01-04,29,36.22114149453084,8,63.01962906299252,0.4410683070167465,49.170886994894964,136.93510209481622,1,58.258752194120774,2021,1,1,0,0,0,1,0,0,37.0,22.0,43.0,31.0,29.142857142857142
loc2,2021-01-05,29,41.99352640975217,4,86.71504483699184,0.458163514490859,10.318516850541915,76.44194410074658,3,24.23384991133228,2021,1,1,1,0,0,1,0,0,29.0,26.0,25.0,31.428571428571427,29.428571428571427
loc2,2021-01-06,36,46.51146325065054,2,56.47886506857152,1.1704504876142796,37.89241878558065,23.130104088047858,2,83.14679511833229,2021,1,1,2,0,0,1,0,0,29.0,41.0,26.0,30.714285714285715,30.142857142857142
loc2,2021-01-07,29,9.913960238820392,8,32.93142980512441,0.409399165438049,57.79437074472295,108.40724471271254,2,28.369364129216486,2021,1,1,3,0,0,1,0,0,36.0,23.0,21.0,31.571428571428573,30.714285714285715
loc2,2021-01-08,23,47.43684186297169,5,72.41751233554179,0.9092910463873126,77.3328665467848,15.14501380865916,3,84.9664318946204,2021,1,1,4,0,0,1,0,1,29.0,39.0,32.0,29.285714285714285,30.071428571428573
loc3,2021-01-09,39,24.97265715237075,2,62.13916074761613,0.3519925747091749,50.03531858678377,53.39575655146672,2,25.088045682062873,2021,1,1,5,1,0,1,0,0,23.0,22.0,23.0,31.714285714285715,31.214285714285715
loc2,2021-01-10,26,29.007026646235257,9,65.74399996154156,0.2995549848198562,27.772536775551444,129.04684868208255,2,23.977353098723057,2021,1,1,6,1,0,1,0,0,39.0,37.0,42.0,30.142857142857142,30.071428571428573
loc3,2021-01-11,33,25.86453269660395,1,55.943235026441734,1.2052614519779403,45.7042714458174,94.44508844509392,4,39.52844697826973,2021,1,2,0,0,0,1,0,0,26.0,29.0,22.0,30.714285714285715,30.857142857142858
loc1,2021-01-12,32,5.345976423512946,4,79.16881979262207,0.7023240310381362,59.35269993949672,143.67596765833864,4,93.56960810171577,2021,1,2,1,0,0,1,0,0,33.0,29.0,26.0,31.142857142857142,31.285714285714285
loc2,2021-01-13,26,46.01847241576358,7,72.78646741182965,1.5346493384572488,49.78162530159563,57.24510800652985,3,22.680378927791345,2021,1,2,2,0,0,1,0,1,32.0,36.0,41.0,29.714285714285715,30.214285714285715
loc1,2021-01-14,26,28.34146816636081,8,76.42133056830723,0.19940882922090802,69.98354932293867,136.86696728363478,3,83.91435350245006,2021,1,2,3,0,0,1,0,0,26.0,29.0,23.0,29.285714285714285,30.428571428571427
loc1,2021-01-15,37,12.039605217881027,4,85.27528656480273,1.8818228882228276,5.800161826390084,144.99480340254073,1,10.092131543276881,2021,1,2,4,0,0,1,0,0,26.0,23.0,39.0,31.285714285714285,30.285714285714285
loc3,2021-01-16,41,9.081718032867087,3,37.81469990004842,0.8377803888181163,38.88842614064821,79.88795358902168,1,36.04540927203647,2021,1,2,5,1,0,1,0,0,37.0,39.0,22.0,31.571428571428573,31.642857142857142
loc2,2021-01-17,41,9.258204856335796,1,32.21257569839791,1.2806928116832732,10.907719179737642,48.40361643288569,3,99.35542458719189,2021,1,2,6,1,0,1,0,0,41.0,26.0,37.0,33.714285714285715,31.928571428571427
loc2,2021-01-18,34,23.52067563406134,1,99.53829286995563,1.4734577355702703,75.38094028596363,134.3432395783935,4,89.27428274074596,2021,1,3,0,0,0,1,0,0,41.0,33.0,29.0,33.857142857142854,32.285714285714285
loc2,2021-01-19,40,49.8154248855666,3,60.508108206740594,0.3872444676498532,40.746110203262475,108.027680401101,2,33.085667253697174,2021,1,3,1,0,0,1,0,0,34.0,32.0,29.0,35.0,33.07142857142857
loc3,2021-01-20,27,36.20631679539605,5,46.20886301275839,1.4438552652241667,19.50844157268557,132.99093140358138,3,42.926321265425024,2021,1,3,2,0,0,1,0,0,40.0,26.0,36.0,35.142857142857146,32.42857142857143
loc2,2021-01-21,37,27.137038269140035,8,16.26856343922129,1.6944879087889606,79.44769175445009,50.13913707921199,3,88.8740276386553,2021,1,3,3,0,0,1,0,0,27.0,26.0,29.0,36.714285714285715,33.0
loc2,2021-01-22,30,27.98582601597393,6,21.285458248561156,0.5774306530426591,75.22742350242434,125.0098133796341,1,20.956214464302747,2021,1,3,4,0,0,1,0,0,37.0,37.0,23.0,35.714285714285715,33.5
